"BehaviorSpace results (NetLogo 6.0.4)"
"20190209 RecMechOLM.nlogo"
"info_asym_auctiontype"
"02/13/2019 09:06:45:350 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-employers","num-employees","coef-strategy","print-log","coef-nr-jobs","coef-talent","coef-feedback","num-jobs","auction","[step]","earn-rep0_30","earn-rep30_70","earn-rep70_100","jobs-rep0_30","jobs-rep30_70","jobs-rep70_100","count-no-work","meanrep-no-work"
"149","30","120","0.006","false","0.5","0.5","0.75","200","open","210","34.43047756543962","373.44083065187687","671.8802593477039","0.16666666666666666","1.7794117647058822","3.0357142857142856","49","37.30612244897959"
"150","30","120","0.006","false","0.5","0.5","0.75","200","open","208","83.91452098630558","301.8580683512166","851.2304842969708","0.47368421052631576","1.4683544303797469","3.772727272727273","50","39.42"
"151","30","120","0.006","false","0.5","0.5","0.75","200","sealed","212","6.4524868466120315","324.66831770860733","857.1312007263846","0.045454545454545456","1.5866666666666667","4","51","38.372549019607845"
"152","30","120","0.006","false","0.5","0.5","0.75","200","sealed","218","118.26623845615418","303.89299543949596","837.2861863196371","0.4","1.4583333333333333","3.75","47","37.93617021276596"
"153","30","120","0.006","false","0.5","0.5","0.75","200","sealed","215","30.295421481681057","327.3862447531135","1000.2804614662609","0.24","1.3529411764705883","4.333333333333333","56","38.839285714285715"
"154","30","120","0.006","false","0.5","0.5","0.75","200","sealed","209","44.980964497804244","307.85370658622617","725.1951152464802","0.2857142857142857","1.5866666666666667","3.5","50","36.7"
"155","30","120","0.006","false","0.5","0.5","0.75","200","sealed","208","52.33972291693732","297.6991934413743","880.887189872227","0.2916666666666667","1.5753424657534247","3.739130434782609","54","40.48148148148148"
"156","30","120","0.006","false","0.5","0.5","0.75","200","sealed","208","73.24405495586704","234.41746668779223","881.5670543402465","0.2857142857142857","1.2","4.068965517241379","49","38.42857142857143"
"157","30","120","0.006","false","0.5","0.5","0.75","200","sealed","217","79.32693743863499","310.71031266209843","870.0885901046478","0.3181818181818182","1.5205479452054795","3.96","53","42.528301886792455"
"158","30","120","0.006","false","0.5","0.5","0.75","200","sealed","211","68.5755787701902","280.0919640494637","824.4203117999366","0.375","1.4428571428571428","3.8846153846153846","40","37.55"
"159","30","120","0.006","false","0.5","0.5","0.75","200","sealed","211","48.895070440898664","372.3637013526898","1005.5190903665037","0.2","1.6625","3.7","45","38.31111111111111"
"160","30","120","0.006","false","0.5","0.5","0.75","200","sealed","215","46.83226643537672","270.976186455437","913.2194056838816","0.21428571428571427","1.3225806451612903","4.233333333333333","49","36.57142857142857"
"161","30","120","0.006","false","0.5","0.5","0.75","200","sealed","208","62.021050001449254","345.06359117385426","752.2047746186965","0.23809523809523808","1.6794871794871795","3.4285714285714284","49","39.795918367346935"
"162","30","120","0.006","false","0.5","0.5","0.75","200","sealed","207","85.13519151670872","337.99107273682193","661.8842838266363","0.3157894736842105","1.4666666666666666","3.5","52","40.36538461538461"
"163","30","120","0.006","false","0.5","0.5","0.75","200","sealed","209","88.39651670764476","378.61952321847247","674.8275555008992","0.5833333333333334","1.7297297297297298","3.0454545454545454","46","41.17391304347826"
"164","30","120","0.006","false","0.5","0.5","0.75","200","sealed","219","54.360569958703756","239.45044145511","888.5252836868065","0.43478260869565216","1.2058823529411764","4.379310344827586","47","41.51063829787234"
"165","30","120","0.006","false","0.5","0.5","0.75","200","sealed","210","42.85809841092844","321.71095647341537","764.4130867864698","0.23809523809523808","1.4428571428571428","3.586206896551724","44","36.29545454545455"
"166","30","120","0.006","false","0.5","0.5","0.75","200","sealed","215","44.165220447826734","261.18901155949476","960.2728448068298","0.3157894736842105","1.2911392405063291","4.863636363636363","51","38.86274509803921"
"167","30","120","0.006","false","0.5","0.5","0.75","200","sealed","208","43.03925592699533","342.9071855624383","725.6849859059336","0.3157894736842105","1.6027397260273972","3.0357142857142856","44","39.25"
"168","30","120","0.006","false","0.5","0.5","0.75","200","sealed","211","37.52450707061489","367.3879675584316","742.2282057129197","0.25","1.6710526315789473","3.2916666666666665","45","37.84444444444444"
"170","30","120","0.006","false","0.5","0.5","0.75","200","sealed","211","66.27692540967399","284.9115744526219","791.1843747748599","0.3333333333333333","1.609375","3.413793103448276","49","36.204081632653065"
"169","30","120","0.006","false","0.5","0.5","0.75","200","sealed","220","85.96046116523605","324.57427354081295","798.0814119123506","0.45","1.5588235294117647","3.28125","47","38.4468085106383"
"171","30","120","0.006","false","0.5","0.5","0.75","200","sealed","212","95.80138223191368","296.2460189465341","771.5319474117271","0.4166666666666667","1.4929577464788732","3.84","48","36.020833333333336"
"172","30","120","0.006","false","0.5","0.5","0.75","200","sealed","214","91.04318492549154","315.636546668982","632.0681019188941","0.5","1.6027397260273972","3.44","47","39.61702127659574"
"174","30","120","0.006","false","0.5","0.5","0.75","200","sealed","209","58.4707539595914","310.76881239502023","793.8131367278623","0.42857142857142855","1.3285714285714285","3.689655172413793","54","39.148148148148145"
"173","30","120","0.006","false","0.5","0.5","0.75","200","sealed","216","140.3536417210581","359.38728214556187","825.7609931933329","0.5714285714285714","1.5789473684210527","3.652173913043478","47","38.234042553191486"
"175","30","120","0.006","false","0.5","0.5","0.75","200","sealed","212","42.66527712723995","353.7149068782747","755.1991390096366","0.13043478260869565","1.537313432835821","3.533333333333333","54","38.388888888888886"
"176","30","120","0.006","false","0.5","0.5","0.75","200","sealed","213","86.54411508789391","317.13094504916177","1128.0414452864304","0.47619047619047616","1.358974358974359","4.619047619047619","44","43.34090909090909"
"177","30","120","0.006","false","0.5","0.5","0.75","200","sealed","215","66.96684882845149","305.81994757796315","927.7937106906334","0.2","1.435897435897436","3.7037037037037037","46","38.56521739130435"
"178","30","120","0.006","false","0.5","0.5","0.75","200","sealed","209","27.386799928471326","326.02397278708736","876.2934423411291","0.2","1.3766233766233766","4.304347826086956","47","38.808510638297875"
"179","30","120","0.006","false","0.5","0.5","0.75","200","sealed","213","112.60538861873265","281.97234012890505","863.8622835340555","0.5","1.4","3.7142857142857144","51","41.76470588235294"
"180","30","120","0.006","false","0.5","0.5","0.75","200","sealed","207","69.5431272288076","335.8469650372613","841.1507618446404","0.4","1.4871794871794872","3.772727272727273","45","38.68888888888889"
"181","30","120","0.006","false","0.5","0.5","0.75","200","sealed","204","124.13718255530682","332.9055413510766","940.5005726785466","0.5925925925925926","1.4594594594594594","4.2105263157894735","44","39.47727272727273"
"182","30","120","0.006","false","0.5","0.5","0.75","200","sealed","212","33.99538519156633","320.5964355546774","979.1309563377605","0.1875","1.4457831325301205","4.238095238095238","61","43.19672131147541"
"183","30","120","0.006","false","0.5","0.5","0.75","200","sealed","212","48.1574535757125","355.2337455191104","613.1687487296307","0.3076923076923077","1.7428571428571429","3.4166666666666665","50","38.68"
"184","30","120","0.006","false","0.5","0.5","0.75","200","sealed","214","31.989647603464277","368.7292569394971","632.2107806229734","0.2631578947368421","1.631578947368421","3.4","49","38.244897959183675"
"185","30","120","0.006","false","0.5","0.5","0.75","200","sealed","210","63.66738359544985","363.19498902116686","1096.4332521401652","0.32142857142857145","1.635135135135135","4.444444444444445","50","36.98"
"186","30","120","0.006","false","0.5","0.5","0.75","200","sealed","211","77.28301563514697","324.56434639393314","840.8437895126061","0.17391304347826086","1.6142857142857143","3.4814814814814814","50","38.66"
"187","30","120","0.006","false","0.5","0.5","0.75","200","sealed","215","122.52442364258481","379.13914307700134","783.3833781499642","0.35714285714285715","1.75","3.5833333333333335","48","37.5"
"188","30","120","0.006","false","0.5","0.5","0.75","200","sealed","211","92.45302908758013","315.3523338850474","971.1008355896935","0.391304347826087","1.445945945945946","4.130434782608695","46","39.41304347826087"
"189","30","120","0.006","false","0.5","0.5","0.75","200","sealed","209","115.4157463764043","232.7606795775135","833.9628697973554","0.391304347826087","1.1076923076923078","4","50","40.3"
"190","30","120","0.006","false","0.5","0.5","0.75","200","sealed","210","114.20772459585906","313.8557473479631","974.2071072297015","0.3684210526315789","1.3289473684210527","4.04","48","40.125"
"191","30","120","0.006","false","0.5","0.5","0.75","200","sealed","211","22.024920398544563","220.486340595897","1198.8034835047172","0.25","1.175","4.708333333333333","52","39.01923076923077"
"192","30","120","0.006","false","0.5","0.5","0.75","200","sealed","206","77.49728007190629","284.67560481218135","797.0215361573686","0.3076923076923077","1.3333333333333333","3.4705882352941178","49","38.46938775510204"
"193","30","120","0.006","false","0.5","0.5","0.75","200","sealed","213","51.12480462904114","322.859710881293","842.544309432506","0.3333333333333333","1.4142857142857144","3.689655172413793","47","37.48936170212766"
"194","30","120","0.006","false","0.5","0.5","0.75","200","sealed","214","53.44021261071434","413.57246834630405","636.4483696546151","0.35","1.7142857142857142","3.260869565217391","40","38.425"
"195","30","120","0.006","false","0.5","0.5","0.75","200","sealed","207","50.35647155703425","392.6298618737242","625.0456745428861","0.2631578947368421","1.6875","3.1904761904761907","49","41.30612244897959"
"196","30","120","0.006","false","0.5","0.5","0.75","200","sealed","211","122.64439417691413","331.78037565269017","760.2683740806278","0.47619047619047616","1.6266666666666667","3.2916666666666665","45","42.53333333333333"
"197","30","120","0.006","false","0.5","0.5","0.75","200","sealed","213","43.94953077532573","373.8784551266423","583.5923034943048","0.2222222222222222","1.7926829268292683","3.1","49","40.57142857142857"
"198","30","120","0.006","false","0.5","0.5","0.75","200","sealed","210","106.70335951148526","266.4987824890565","765.9708948273355","0.6521739130434783","1.2352941176470589","3.8275862068965516","47","35.59574468085106"
"199","30","120","0.006","false","0.5","0.5","0.75","200","sealed","209","45.00100760503248","344.08505303904394","658.9653997508348","0.2916666666666667","1.6865671641791045","3.0689655172413794","46","37.93478260869565"
"200","30","120","0.006","false","0.5","0.5","0.75","200","sealed","211","84.17680639270588","353.09416063905326","748.2057698891672","0.5","1.5384615384615385","3.6818181818181817","45","38.37777777777778"
"201","30","120","0.011","false","0.5","0.5","0.75","200","open","213","52.63861282761099","336.3678104715703","937.2976538882755","0.30434782608695654","1.5394736842105263","4.238095238095238","48","40.75"
"202","30","120","0.011","false","0.5","0.5","0.75","200","open","210","67.02328962518163","395.74439591770937","669.829375209972","0.2727272727272727","1.7432432432432432","3.125","52","39.48076923076923"
"203","30","120","0.011","false","0.5","0.5","0.75","200","open","204","79.0577125461984","343.8138423006826","877.8696487404341","0.35","1.605263157894737","3.125","46","42.02173913043478"
"204","30","120","0.011","false","0.5","0.5","0.75","200","open","211","61.72122422544339","288.18039038499455","1135.7681816449822","0.37037037037037035","1.3970588235294117","4.24","50","36.5"
"205","30","120","0.011","false","0.5","0.5","0.75","200","open","214","129.9749784773733","244.48803815918475","1189.0240313302982","0.5625","1.051948051948052","4.592592592592593","47","41.680851063829785"
"206","30","120","0.011","false","0.5","0.5","0.75","200","open","207","52.59785039317873","340.342878242434","717.3922308233389","0.22727272727272727","1.643835616438356","3.28","41","38.853658536585364"
"207","30","120","0.011","false","0.5","0.5","0.75","200","open","214","126.91700419769658","293.9602157839197","814.9812629039599","0.45454545454545453","1.591549295774648","3.3703703703703702","42","37.38095238095238"
"208","30","120","0.011","false","0.5","0.5","0.75","200","open","211","75.10075667118112","396.53205546613134","662.7093527836006","0.5","1.7297297297297298","2.8076923076923075","42","39.142857142857146"
"209","30","120","0.011","false","0.5","0.5","0.75","200","open","210","85.27156358068117","306.70879087612644","982.2411906494026","0.375","1.3623188405797102","3.962962962962963","49","37.38775510204081"
"210","30","120","0.011","false","0.5","0.5","0.75","200","open","213","47.07801633476341","353.39162331241835","1192.9405332273002","0.2692307692307692","1.408450704225352","4.608695652173913","55","38.56363636363636"
"211","30","120","0.011","false","0.5","0.5","0.75","200","open","208","45.742063086331626","423.944927554456","713.3827601049726","0.2727272727272727","1.6521739130434783","3.0344827586206895","50","40.62"
"212","30","120","0.011","false","0.5","0.5","0.75","200","open","212","92.76869442595347","347.3559784223398","875.2827783873767","0.5555555555555556","1.5421686746987953","3.8947368421052633","40","39.6"
"213","30","120","0.011","false","0.5","0.5","0.75","200","open","211","154.6586819083819","357.3785753076797","875.8566144976714","0.7894736842105263","1.4197530864197532","4.05","47","41.148936170212764"
"214","30","120","0.011","false","0.5","0.5","0.75","200","open","206","179.62857879518307","373.6957063148752","632.6471290713556","0.9130434782608695","1.6338028169014085","2.6538461538461537","45","39.888888888888886"
